uuid,post_length,like_count,followers_count,friend_count,hashtag_count,retweet_count,is_retweet,klout_score,exclaimation_count,active_shooter,attack,attacker,bomb,bomb_threat,breaking,danger,dead,gunman,killing,rape,shooter,shooting,stabbing,terrorist,warning,class
d72ebe10-0c40-11e7-b7a7-3085a993c889,146,0,139,549,1,3375,TRUE,42,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
dd6620de-0c40-11e7-9227-3085a993c889,142,0,216,562,0,1,TRUE,47,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
e3a6662a-0c40-11e7-befd-3085a993c889,146,0,322,419,1,3376,TRUE,54,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1d12a28e-0c5a-11e7-962a-3085a993c889,146,0,95,237,1,5363,TRUE,36,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5f62d43a-0c62-11e7-bdea-3085a993c889,164,0,155,701,0,0,FALSE,40,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7a19e5fc-0c62-11e7-ab8f-3085a993c889,105,0,107,45,0,0,FALSE,46,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
a9a1e38e-0c66-11e7-b7f9-3085a993c889,55,0,433,370,0,0,FALSE,43,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
d4547c64-0c6a-11e7-b73a-3085a993c889,142,0,588,2242,7,1,TRUE,45,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
fe089b72-0c6e-11e7-ba19-3085a993c889,138,0,350,576,1,0,FALSE,41,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0eaa72c0-0c6f-11e7-88c5-3085a993c889,142,0,4301,4877,0,1,TRUE,59,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40971c08-0c73-11e7-b0c1-3085a993c889,142,0,529,69,1,756,TRUE,38,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6ac2ec60-0c77-11e7-bdd8-3085a993c889,72,0,519,844,0,9,TRUE,31,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8de7c6f8-0c7b-11e7-9f61-3085a993c889,84,0,366,41,0,0,FALSE,39,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
97012f54-0c7b-11e7-81a6-3085a993c889,146,0,485,1005,0,25,TRUE,44,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
bd7acdb2-0c7f-11e7-ab02-3085a993c889,132,0,93,162,0,0,FALSE,42,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
cf278262-0c7f-11e7-9c30-3085a993c889,90,0,592,674,0,473,TRUE,46,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0327390a-0c84-11e7-a87a-3085a993c889,143,0,7379,506,0,0,FALSE,44,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1f85c6ee-0c88-11e7-ac8a-3085a993c889,51,0,2369,1766,0,0,FALSE,56,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31cfd66e-0c88-11e7-957c-3085a993c889,142,0,348,1246,0,668,TRUE,26,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2bd9dd54-0c88-11e7-92b4-3085a993c889,76,0,1864,853,0,0,FALSE,42,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
eace0e08-0c40-11e7-90e5-3085a993c889,102,0,7195,905,0,0,FALSE,65,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
e7018700-0c40-11e7-b186-3085a993c889,146,0,248,707,1,3378,TRUE,41,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ef001c3c-0c40-11e7-b9e9-3085a993c889,146,0,82,115,1,3383,TRUE,26,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ef9b5b98-0c40-11e7-9955-3085a993c889,139,0,4,32,1,98,TRUE,16,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ee879b18-0c40-11e7-b6f6-3085a993c889,146,0,7069,3187,1,3382,TRUE,55,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
f470539e-0c40-11e7-aae4-3085a993c889,166,0,1277,4889,0,0,FALSE,49,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0a3f6f62-0c45-11e7-9093-3085a993c889,141,0,3497,193,0,0,FALSE,35,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
f1c094c4-0c40-11e7-9ba3-3085a993c889,146,0,594,744,1,3384,TRUE,49,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0b5589a4-0c45-11e7-a39e-3085a993c889,146,0,667,1195,1,3864,TRUE,44,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0d4540ec-0c45-11e7-86ce-3085a993c889,146,0,202,728,1,3865,TRUE,43,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
100e7208-0c45-11e7-97ec-3085a993c889,133,0,14,208,4,0,FALSE,17,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102883dc-0c45-11e7-bdb9-3085a993c889,129,0,26587,28961,1,0,FALSE,55,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1265d212-0c45-11e7-8a69-3085a993c889,146,0,7,38,1,3867,TRUE,25,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10d7a09c-0c45-11e7-8fff-3085a993c889,133,0,11,254,4,0,FALSE,12,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13afb282-0c45-11e7-97a4-3085a993c889,146,0,11,162,1,3869,TRUE,17,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14f5cab4-0c45-11e7-8612-3085a993c889,146,0,131,189,1,3871,TRUE,44,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
147d3d74-0c45-11e7-b962-3085a993c889,146,0,79,236,1,3870,TRUE,41,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22050f76-0c45-11e7-9473-3085a993c889,146,0,269,1263,1,3877,TRUE,38,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1731ce54-0c45-11e7-8b0e-3085a993c889,146,0,141,541,1,3875,TRUE,42,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
234a6d90-0c45-11e7-abcb-3085a993c889,127,0,594,386,1,7,TRUE,42,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
243a5d1e-0c45-11e7-a65e-3085a993c889,96,0,186,154,0,23,TRUE,24,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
24f29456-0c45-11e7-b220-3085a993c889,146,0,11,41,1,3878,TRUE,29,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
23e39506-0c45-11e7-a55f-3085a993c889,116,0,5915,5844,0,0,FALSE,51,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
263c0df6-0c45-11e7-8974-3085a993c889,130,0,386,376,0,0,FALSE,36,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2651b052-0c45-11e7-aced-3085a993c889,142,0,715,1911,1,540,TRUE,51,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2817e4e2-0c45-11e7-900c-3085a993c889,136,0,377,118,0,0,FALSE,29,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28d07de0-0c45-11e7-a745-3085a993c889,127,0,742,1332,0,0,FALSE,43,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
283b25b0-0c45-11e7-93ea-3085a993c889,146,0,245,542,1,3883,TRUE,44,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3e09726c-0c49-11e7-862c-3085a993c889,146,0,1375,4955,1,4276,TRUE,48,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3e378256-0c49-11e7-8b6e-3085a993c889,132,0,341,188,0,0,FALSE,48,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3d12b3e6-0c49-11e7-adde-3085a993c889,146,0,417,589,0,14,TRUE,48,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41e2a94e-0c49-11e7-851e-3085a993c889,65,0,275,224,0,0,FALSE,47,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1c2e20aa-0c5a-11e7-835c-3085a993c889,146,0,2483,1705,1,5361,TRUE,58,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6342e5b8-0c62-11e7-854b-3085a993c889,146,0,225,589,1,5731,TRUE,38,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7bdc49ac-0c62-11e7-a485-3085a993c889,128,0,115,159,0,0,FALSE,41,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ad391abc-0c66-11e7-9501-3085a993c889,146,0,175,395,1,5876,TRUE,40,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
d377c5e4-0c6a-11e7-9064-3085a993c889,142,0,5484,5327,1,592,TRUE,52,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
feab7b3a-0c6e-11e7-b8f9-3085a993c889,139,0,16995,4,1,0,FALSE,41,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2271393e-0c73-11e7-87de-3085a993c889,147,0,383,1639,0,4,TRUE,48,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40ab67b2-0c73-11e7-9b68-3085a993c889,133,0,116,113,1,0,FALSE,37,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6e9529a2-0c77-11e7-be70-3085a993c889,108,0,77,490,0,0,FALSE,10,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8fc2f2e0-0c7b-11e7-8186-3085a993c889,142,0,3817,4000,0,65,TRUE,58,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
a1462b40-0c7b-11e7-b71f-3085a993c889,163,0,320,7,0,0,FALSE,47,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
be5795a8-0c7f-11e7-bb5f-3085a993c889,106,0,3266,1526,0,0,FALSE,46,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
42a417ec-0cb6-11e7-b9d5-3085a993c889,114,0,720,521,1,498,TRUE,54,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
f724df5e-0c83-11e7-8f6b-3085a993c889,131,0,258,201,0,0,FALSE,44,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18369666-0c88-11e7-819b-3085a993c889,122,0,0,50,0,0,FALSE,26,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
493168a2-0c49-11e7-9c88-3085a993c889,142,0,3137,979,2,1,TRUE,50,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3ee12022-0c49-11e7-a717-3085a993c889,142,0,1297,892,0,36,TRUE,53,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3ecd77e8-0c49-11e7-8afe-3085a993c889,80,0,196,349,0,3,TRUE,26,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
47c2693a-0c49-11e7-aca2-3085a993c889,145,0,764,242,1,66,TRUE,53,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4571b0fa-0c49-11e7-adef-3085a993c889,141,0,1026,239,0,37,TRUE,39,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43dce8d6-0c49-11e7-a75b-3085a993c889,146,0,1026,2830,1,4277,TRUE,57,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4ad602da-0c49-11e7-9004-3085a993c889,118,0,173,220,0,0,FALSE,43,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4d4609c0-0c49-11e7-98fe-3085a993c889,136,0,1352,1278,1,128,TRUE,45,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4d38218e-0c49-11e7-bb3b-3085a993c889,146,0,204,413,0,109,TRUE,44,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4d5d95a4-0c49-11e7-a300-3085a993c889,86,0,1848,804,0,0,FALSE,42,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4da3e374-0c49-11e7-bdcb-3085a993c889,132,0,387,435,1,0,FALSE,17,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
55fd5e24-0c49-11e7-bb8c-3085a993c889,72,0,2377,4253,1,0,FALSE,59,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
4db783ca-0c49-11e7-a778-3085a993c889,142,0,59,500,0,5,TRUE,45,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
691f6cf0-0c4d-11e7-83e1-3085a993c889,142,0,249,316,0,168,TRUE,41,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
523d749a-0c49-11e7-8df8-3085a993c889,146,0,108,327,1,4278,TRUE,23,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
52a826aa-0c49-11e7-bd4e-3085a993c889,146,0,661,1570,1,4278,TRUE,46,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
542c50b4-0c49-11e7-81a3-3085a993c889,145,0,1698,2914,1,68,TRUE,52,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
56666de2-0c49-11e7-8b1e-3085a993c889,167,0,34039,635,3,0,FALSE,66,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
67abfcbc-0c4d-11e7-ac7e-3085a993c889,142,0,602,638,0,1,TRUE,49,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6e99af1a-0c4d-11e7-82fd-3085a993c889,101,0,726,2219,0,0,FALSE,44,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6b071bb2-0c4d-11e7-9e5b-3085a993c889,143,0,637,559,0,3,TRUE,48,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6e2cb054-0c4d-11e7-984b-3085a993c889,145,0,13893,13484,1,103,TRUE,60,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6ef60a08-0c4d-11e7-ac31-3085a993c889,146,0,49,126,1,4568,TRUE,42,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
70767480-0c4d-11e7-83ce-3085a993c889,146,0,163,487,1,4568,TRUE,40,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
706f6f5a-0c4d-11e7-89cf-3085a993c889,146,0,1489,4555,1,4569,TRUE,56,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
799f384e-0c4d-11e7-bfcd-3085a993c889,146,0,1064,1254,1,4572,TRUE,52,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
71f2ac0c-0c4d-11e7-9325-3085a993c889,142,0,984,956,0,5,TRUE,42,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
737286f6-0c4d-11e7-b07b-3085a993c889,122,0,2087,908,0,0,FALSE,51,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
774ec17c-0c4d-11e7-aa2b-3085a993c889,141,0,97,453,2,63,TRUE,31,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
75a03d4c-0c4d-11e7-9ec4-3085a993c889,136,0,74,140,0,0,FALSE,35,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
745857e4-0c4d-11e7-aabe-3085a993c889,142,0,1458,1369,0,1,TRUE,55,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1d9296b0-0c5a-11e7-8317-3085a993c889,87,0,300,520,4,40,TRUE,42,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
647db25a-0c62-11e7-bed0-3085a993c889,146,0,223,509,1,5732,TRUE,46,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7c976f66-0c62-11e7-91ef-3085a993c889,92,0,93881,85612,0,0,FALSE,55,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ad973d0e-0c66-11e7-8250-3085a993c889,141,0,8857,9407,0,786,TRUE,44,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
d88e868a-0c6a-11e7-8c45-3085a993c889,146,0,719,276,1,6013,TRUE,46,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ff3fafee-0c6e-11e7-80e8-3085a993c889,139,0,1428,326,1,2,TRUE,51,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
